UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Mechanical_Power,Temp_Diff,Tool_Stress
3119,Product_1,M,300.2,309.5,1458,46.9,23,0,0,0,0,0,0,68380.2,9.3,1078.7
3682,Product_9,M,302.1,311.3,1453,45.1,174,0,0,0,0,0,0,65530.3,9.2,7847.4
3268,Product_3,L,301.3,310,1550,41.5,197,0,0,0,0,0,0,64325,8.7,8175.5
4455,Product_9,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,68368.8,7.7,8637.6
8912,Product_4,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,42197.4,11.2,4022.2
3941,Product_9,L,302.3,311.5,1395,54.2,198,0,0,0,0,0,0,75609,9.2,10731.6
4611,Product_3,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0,63148.2,8.1,6523.2
66,Product_6,L,299,309.1,1394,45.1,179,0,0,0,0,0,0,62869.4,10.1,8072.9
6185,Product_10,L,301,311,1553,35.8,26,0,0,0,0,0,0,55597.4,10,930.8
7788,Product_1,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,65455,11.2,3040
834,Product_2,L,296.6,307.4,1616,28,175,0,0,0,0,0,0,45248,10.8,4900
4338,Product_3,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,62496,8.3,4340
4547,Product_9,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0,61732.8,7.9,8251.2
9988,Product_2,M,298.8,308.6,1500,37.1,210,0,0,0,0,0,0,55650,9.8,7791
7477,Product_5,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,62365.6,11.3,5350.4
2568,Product_4,L,299.4,309.1,1766,24.6,158,0,0,0,0,0,0,43443.6,9.7,3886.8
5702,Product_9,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,73142.1,9.4,6787.5
2117,Product_8,M,299.4,309,1381,44.9,88,0,0,0,0,0,0,62006.9,9.6,3951.2
3374,Product_10,L,301.4,310.7,1568,35.2,23,0,0,0,0,0,0,55193.6,9.3,809.6
3947,Product_10,M,302.2,311.3,1658,31,2,0,0,0,0,0,0,51398,9.1,62
5674,Product_1,L,302.2,311.6,1462,50,51,0,0,0,0,0,0,73100,9.4,2550
1391,Product_6,L,298.9,310.2,1409,54.8,140,0,0,0,0,0,0,77213.2,11.3,7672
9447,Product_6,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,74258,10.8,4440.5
3537,Product_10,L,302,311,1632,34.2,18,0,0,0,0,0,0,55814.4,9,615.6
215,Product_2,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,58951.9,10.3,5082.7
376,Product_2,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,57334.2,10.8,4301
7920,Product_5,L,300.8,312,1496,40,175,0,0,0,0,0,0,59840,11.2,7000
8760,Product_6,M,297.5,308.7,1352,53,171,0,0,0,0,0,0,71656,11.2,9063
3225,Product_10,M,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,52626.6,8.9,2839.2
9657,Product_5,L,299,310.1,1623,33,210,0,0,0,0,0,0,53559,11.1,6930
6174,Product_10,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,45397.4,9.9,0
7001,Product_9,M,300.6,310.6,1463,45.5,196,0,0,0,0,0,0,66566.5,10,8918
774,Product_8,L,296.8,308,1510,39.4,29,0,0,0,0,0,0,59494,11.2,1142.6
2315,Product_6,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0,64569.6,9.7,8260
8557,Product_8,L,298.2,309,1489,40.6,89,0,0,0,0,0,0,60453.4,10.8,3613.4
3151,Product_3,L,300.4,309.8,1513,32.9,117,0,0,0,0,0,0,49777.7,9.4,3849.3
8544,Product_8,M,298.5,309.4,1365,48.7,56,0,0,0,0,0,0,66475.5,10.9,2727.2
3310,Product_1,L,301.3,310.4,1384,50.1,88,0,0,0,0,0,0,69338.4,9.1,4408.8
3253,Product_3,L,301.1,309.7,1668,30.8,158,0,0,0,0,0,0,51374.4,8.6,4866.4
4272,Product_3,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,60564,8.2,6427.2
8866,Product_8,L,297.9,309,1290,49.8,43,0,0,0,0,0,0,64242,11.1,2141.4
4850,Product_3,M,303.5,312,1475,42.9,85,0,0,0,0,0,0,63277.5,8.5,3646.5
9136,Product_6,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,70621.2,11.1,4879.1
4086,Product_7,H,302,310.5,1841,23.6,119,0,0,0,0,0,0,43447.6,8.5,2808.4
9487,Product_6,M,298.9,309.6,1472,46,199,0,0,0,0,0,0,67712,10.7,9154
5170,Product_10,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0,58653,9.2,2793
9766,Product_8,L,298.6,309.6,1472,39.1,14,0,0,0,0,0,0,57555.2,11,547.4
4107,Product_9,L,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,72817.5,8.6,8840.3
998,Product_6,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,66371.4,10.9,8262
3597,Product_9,L,301.7,310.5,1354,50,169,0,0,0,0,0,0,67700,8.8,8450
1239,Product_2,M,297.1,308.4,1615,32.6,184,0,0,0,0,0,0,52649,11.3,5998.4
944,Product_8,M,295.6,306.2,1477,45,40,0,0,0,0,0,0,66465,10.6,1800
8181,Product_5,M,299.7,311.2,1616,42.3,180,0,0,0,0,0,0,68356.8,11.5,7614
4627,Product_3,L,303,311.2,1664,29.8,186,0,0,0,0,0,0,49587.2,8.2,5542.8
1199,Product_8,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,56830.5,11,2299.5
3447,Product_9,H,301.6,310.6,1400,49.5,211,0,0,0,0,0,0,69300,9,10444.5
7263,Product_10,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,0,55002,10.2,569.6
3831,Product_7,L,302.3,310.9,1891,22.7,135,0,0,0,0,0,0,42925.7,8.6,3064.5
8346,Product_5,H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,53491,11,6138.9
5111,Product_7,M,304,313.5,1732,26.2,126,0,0,0,0,0,0,45378.4,9.5,3301.2
5478,Product_7,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,46719.5,9.4,4876
2545,Product_4,L,299.2,309,1951,21.4,102,0,0,0,0,0,0,41751.4,9.8,2182.8
1403,Product_6,M,298.9,310.1,1313,56.8,171,0,0,0,0,0,0,74578.4,11.2,9712.8
7398,Product_4,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,45335.7,10.9,3758.4
6914,Product_5,L,300.8,311.2,1481,38.5,181,0,0,0,0,0,1,57018.5,10.4,6968.5
294,Product_6,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,62361.6,10.4,4972.8
8287,Product_8,M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,55038.4,11.7,131.2
5120,Product_9,L,304.2,313.6,1411,46,149,0,0,0,0,0,0,64906,9.4,6854
7715,Product_5,L,300.5,311.5,1487,43,78,0,0,0,0,0,0,63941,11,3354
8291,Product_8,M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,60108.2,11.7,501.2
8514,Product_2,M,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,53947,11.3,6643
9817,Product_2,M,298.5,309.2,1721,29.4,170,0,0,0,0,0,0,50597.4,10.7,4998
3501,Product_7,H,301.9,311,1871,26,132,0,0,0,0,0,0,48646,9.1,3432
5796,Product_3,M,301.9,311.4,1465,39.9,153,0,0,0,0,0,0,58453.5,9.5,6104.7
1481,Product_4,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,0,38447.2,11.1,2692.8
9002,Product_2,L,297,307.8,1500,39.9,175,0,0,0,0,0,0,59850,10.8,6982.5
9213,Product_6,L,298,308.9,1390,53.9,88,0,0,0,0,0,0,74921,10.9,4743.2
2811,Product_4,L,299.8,309.1,1772,24.8,113,0,0,0,0,0,0,43945.6,9.3,2802.4
2857,Product_9,H,300.5,309.3,1471,45.2,223,0,0,0,0,0,0,66489.2,8.8,10079.6
1083,Product_2,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,56516,10.8,7641.6
7929,Product_5,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,65269.2,11.1,8632.8
7681,Product_5,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,0,60961.5,11,9395.5
8802,Product_8,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,54163.2,11.2,2584.4
7986,Product_5,L,301,312.2,1540,34.1,113,0,0,0,0,0,0,52514,11.2,3853.3
1947,Product_8,L,298.2,308.1,1622,34.9,67,0,0,0,0,0,0,56607.8,9.9,2338.3
9634,Product_5,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,58545.2,11,6138.8
6841,Product_7,L,301.1,311.1,1799,21.7,206,0,0,0,0,0,0,39038.3,10,4470.2
8106,Product_5,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0,71881.2,11.5,9204.3
4602,Product_9,M,303,311.1,1372,54.3,117,1,0,1,0,0,0,74499.6,8.1,6353.1
3593,Product_9,H,301.6,310.4,1369,45.4,156,0,0,0,0,0,0,62152.6,8.8,7082.4
874,Product_4,L,295.9,306.4,1892,21.7,72,0,0,0,0,0,0,41056.4,10.5,1562.4
3910,Product_7,H,302.3,311.3,1744,30.3,116,0,0,0,0,0,0,52843.2,9,3514.8
7306,Product_4,M,300,310.5,1790,25.7,123,0,0,0,0,0,0,46003,10.5,3161.1
167,Product_8,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,52551.2,9.8,326
1732,Product_2,M,298.3,307.9,1485,42,117,0,0,0,0,0,0,62370,9.6,4914
1151,Product_6,L,297.1,307.9,1456,50,166,0,0,0,0,0,0,72800,10.8,8300
5084,Product_1,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,71790.7,9,3083.7
1890,Product_2,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0,57566.4,9.7,5306.4
8584,Product_2,L,297.4,308,1423,38,154,0,0,0,0,0,0,54074,10.6,5852
8308,Product_6,M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0,97719.4,11.4,4460.8
7425,Product_5,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,46935,11.3,6258
6839,Product_9,L,301.1,311.1,1570,41.6,202,0,0,0,0,0,0,65312,10,8403.2
2030,Product_8,L,298.7,308.5,1668,35.2,77,0,0,0,0,0,0,58713.6,9.8,2710.4
378,Product_6,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,76753.6,10.8,6468
7367,Product_8,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,56340.8,10.5,2281.6
1822,Product_6,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,0,58628.2,9.5,6711.5
5434,Product_1,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,70525,9.6,3276
3129,Product_1,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,0,62573.6,9.4,2140
8984,Product_6,M,297,307.7,1261,51.1,130,0,0,0,0,0,0,64437.1,10.7,6643
8538,Product_4,L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,52246,10.9,1238.2
5641,Product_9,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,73272,9.5,9391.2
7631,Product_5,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,57831.8,11.1,3393
9858,Product_1,M,298.6,309.5,1366,55,65,0,0,0,0,0,0,75130,10.9,3575
3795,Product_1,M,302.2,310.8,1356,48.3,36,0,0,0,0,0,0,65494.8,8.6,1738.8
5506,Product_10,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,47840.4,9.4,1205.6
1868,Product_8,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0,62783.6,9.8,3302.2
9476,Product_5,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,63813.7,10.8,6913.5
5838,Product_10,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0,46583.6,9.8,558.8
5287,Product_3,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,60292.8,9.3,6444.8
4489,Product_10,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0,56738.4,7.9,1692
9387,Product_4,M,297.5,308,2033,16.7,128,0,0,0,0,0,0,33951.1,10.5,2137.6
3514,Product_9,M,301.9,311.1,1417,52.5,171,0,0,0,0,0,0,74392.5,9.2,8977.5
1792,Product_8,L,298.1,307.8,1524,40.8,71,0,0,0,0,0,0,62179.2,9.7,2896.8
56,Product_2,L,298.8,309.1,1512,40.7,156,0,0,0,0,0,0,61538.4,10.3,6349.2
8026,Product_9,M,300.8,312,1422,50.7,219,0,0,0,0,0,0,72095.4,11.2,11103.3
9637,Product_5,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,0,62239.1,11.1,6525.4
7678,Product_9,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0,75112.8,11.1,10940.8
1991,Product_6,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0,68446.3,9.6,8802.3
5973,Product_9,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0,67337,10.3,7223
4766,Product_7,L,303.7,312,1892,22.5,79,0,0,0,0,0,0,42570,8.3,1777.5
3887,Product_1,L,302.4,311.3,1392,50.5,51,0,0,0,0,0,0,70296,8.9,2575.5
7422,Product_6,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,65087,11.3,9845.5
9321,Product_6,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,60727.9,10.9,7154.6
4651,Product_10,L,303.3,311.4,1658,30.5,7,0,0,0,0,0,0,50569,8.1,213.5
592,Product_6,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0,63592.5,11.8,9799.5
6498,Product_9,L,300.8,309.9,1312,65.3,192,1,0,0,0,1,0,85673.6,9.1,12537.6
8036,Product_4,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0,37627,11,256.1
2095,Product_8,L,299.4,309.3,1377,43.6,28,0,0,0,0,0,0,60037.2,9.9,1220.8
4721,Product_9,M,303.4,311.7,1353,44.1,192,1,0,1,0,0,0,59667.3,8.3,8467.2
7575,Product_5,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,55613.8,10.7,6058.8
6849,Product_1,M,301.1,311.3,1389,53.3,8,0,0,0,0,0,0,74033.7,10.2,426.4
9024,Product_8,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,52715.4,10.9,278.1
5875,Product_3,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,56108,9.6,3887
1211,Product_2,L,297,308.1,1537,39,103,0,0,0,0,0,0,59943,11.1,4017
9548,Product_5,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0,51545.3,11.5,3960.3
5857,Product_10,H,301.2,310.9,1598,35.9,71,0,0,0,0,0,0,57368.2,9.7,2548.9
755,Product_6,M,296.9,308.1,1483,44.3,219,0,0,0,0,0,0,65696.9,11.2,9701.7
4961,Product_9,L,303.9,312.7,1339,62.3,156,0,0,0,0,0,0,83419.7,8.8,9718.8
9070,Product_2,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,47151.8,11,3737.3
9355,Product_8,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,51263.3,10.6,1244.1
1248,Product_6,L,297.2,308.5,1513,42.9,212,0,0,0,0,0,0,64907.7,11.3,9094.8
733,Product_4,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,0,42520.4,11.4,3602.3
5368,Product_7,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,47152.2,9.4,4191.9
8709,Product_8,M,297.2,308.5,1364,54,43,0,0,0,0,0,0,73656,11.3,2322
2106,Product_8,L,299.3,309.1,1495,44,55,0,0,0,0,0,0,65780,9.8,2420
8537,Product_8,M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,64740.4,10.9,1725.2
8170,Product_4,M,299.8,311.2,1745,26.3,150,0,0,0,0,0,0,45893.5,11.4,3945
8299,Product_8,H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,65436,11.4,1687.2
2402,Product_6,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0,65069.2,9.4,7996.8
5997,Product_9,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,66805.2,9.7,10845
9072,Product_6,L,297,308.1,1429,54,138,0,0,0,0,0,0,77166,11.1,7452
4289,Product_9,M,301.7,310,1391,50.6,195,0,0,0,0,0,0,70384.6,8.3,9867
1755,Product_6,M,298,307.4,1463,46.5,182,0,0,0,0,0,0,68029.5,9.4,8463
1362,Product_8,M,298.6,310.1,1458,41.9,61,0,0,0,0,0,0,61090.2,11.5,2555.9
4027,Product_3,M,302.1,311,1574,34.1,215,0,0,0,0,0,0,53673.4,8.9,7331.5
7442,Product_1,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,73267.6,11.5,1753.6
121,Product_6,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,64055.1,9.8,4827.6
8788,Product_8,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,51139.9,11,1204
5554,Product_9,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,77968.2,9.4,10268.4
519,Product_4,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,39634.4,11.9,762.2
2839,Product_3,L,300.3,309.3,1478,39.5,180,0,0,0,0,0,0,58381,9,7110
5020,Product_10,M,304,313.1,1466,39.5,83,0,0,0,0,0,0,57907,9.1,3278.5
9131,Product_8,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,51535.2,11,2714.1
2810,Product_2,L,299.9,309.2,1598,34.6,111,0,0,0,0,0,0,55290.8,9.3,3840.6
7221,Product_5,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,60875.4,9.9,5410.2
1711,Product_8,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,54927,9.6,2441.2
5638,Product_9,M,302.5,312,1487,46.1,175,0,0,0,0,0,0,68550.7,9.5,8067.5
4629,Product_3,M,303,311.1,1597,36.7,191,0,0,0,0,0,0,58609.9,8.1,7009.7
6296,Product_7,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,44371.8,9.5,2315.7
6059,Product_3,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,57750.8,10,5400.9
824,Product_2,M,296.6,307.5,1482,39.9,153,0,0,0,0,0,0,59131.8,10.9,6104.7
4619,Product_9,M,303,311.3,1335,53.6,164,1,0,1,0,0,0,71556,8.3,8790.4
2193,Product_1,L,299.6,309,1472,48.8,72,0,0,0,0,0,0,71833.6,9.4,3513.6
3576,Product_3,L,301.7,310.5,1567,39.1,114,0,0,0,0,0,0,61269.7,8.8,4457.4
1053,Product_4,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,46055.3,11,2676.8
6113,Product_4,L,300.7,310.8,1925,22,74,0,0,0,0,0,0,42350,10.1,1628
8420,Product_5,L,299,310.3,1431,39.9,157,0,0,0,0,0,0,57096.9,11.3,6264.3
134,Product_6,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,70928,9.7,6696
8650,Product_6,L,297.4,308.4,1328,61.8,98,0,0,0,0,0,0,82070.4,11,6056.4
4368,Product_3,H,302,309.9,1447,42.8,185,0,0,0,0,0,0,61931.6,7.9,7918
8163,Product_5,L,299.6,311,1574,35,133,0,0,0,0,0,0,55090,11.4,4655
6584,Product_3,M,301.5,310.5,1503,38.2,200,0,0,0,0,0,0,57414.6,9,7640
98,Product_4,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,52325,10,1495
7134,Product_3,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,64097.6,9.4,4790.8
9076,Product_2,L,297.3,308.1,1506,36,150,0,0,0,0,0,0,54216,10.8,5400
6023,Product_10,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,59927.4,10.2,2403.4
9412,Product_6,L,298,308.5,1404,46.6,201,0,0,0,0,0,0,65426.4,10.5,9366.6
1273,Product_8,H,298,309.4,1562,38.1,58,0,0,0,0,0,0,59512.2,11.4,2209.8
6892,Product_5,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,0,61855.5,10.6,5301.9
6817,Product_3,L,300.9,310.7,1477,43.2,143,0,0,0,0,0,0,63806.4,9.8,6177.6
4951,Product_7,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,0,38763.8,8.9,2646.2
7087,Product_7,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,0,33687.6,9.8,2881
1969,Product_6,L,298,307.6,1281,50.8,122,0,0,0,0,0,0,65074.8,9.6,6197.6
7088,Product_3,L,300.6,310.3,1648,30.5,217,1,1,0,0,0,0,50264,9.7,6618.5
6233,Product_3,L,301.3,311,1576,30.4,151,0,0,0,0,0,0,47910.4,9.7,4590.4
9752,Product_2,L,298.6,309.9,1615,28.8,199,0,0,0,0,0,0,46512,11.3,5731.2
1263,Product_8,H,297.8,309.2,1648,33,29,0,0,0,0,0,0,54384,11.4,957
8470,Product_6,M,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,82048,11.1,4551.1
9301,Product_2,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,57277.3,10.8,4734.7
845,Product_2,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,0,54966.6,11,7230.6
3734,Product_3,L,302.2,311.1,1470,39.6,97,0,0,0,0,0,0,58212,8.9,3841.2
748,Product_6,L,296.8,308.1,1356,48.3,201,0,0,0,0,0,0,65494.8,11.3,9708.3
3303,Product_1,L,301.3,310.5,1503,48.6,72,0,0,0,0,0,0,73045.8,9.2,3499.2
5486,Product_9,L,302.6,312.1,1344,51,206,0,0,0,0,0,0,68544,9.5,10506
9138,Product_4,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,49160.4,11,2953.6
3092,Product_2,L,300,309.3,1558,29.7,168,0,0,0,0,0,0,46272.6,9.3,4989.6
1476,Product_2,M,298.4,309.5,1519,35.4,133,0,0,0,0,0,0,53772.6,11.1,4708.2
6781,Product_10,L,301.3,310.8,1560,38.5,52,0,0,0,0,0,0,60060,9.5,2002
1426,Product_1,L,298.6,309.7,1356,54,6,0,0,0,0,0,0,73224,11.1,324
8968,Product_8,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,62054.4,10.7,3716.8
5125,Product_3,M,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,58076.1,9.3,6117.2
1092,Product_8,L,297,307.7,1447,46.4,8,0,0,0,0,0,0,67140.8,10.7,371.2
9273,Product_8,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,73197.3,10.4,2055.8
4036,Product_10,L,302,310.8,1454,36.6,0,0,0,0,0,0,0,53216.4,8.8,0
4328,Product_10,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,48638,8.4,2109.6
93,Product_4,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,46801.7,10,1002.7
7652,Product_5,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,48117.6,11.1,4694.4
8805,Product_6,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,76178.5,11.1,4673.9
3056,Product_10,L,300.1,309.2,1427,37.6,73,0,0,0,0,0,0,53655.2,9.1,2744.8
3377,Product_1,M,301.5,310.8,1385,47.5,30,0,0,0,0,0,0,65787.5,9.3,1425
6687,Product_10,L,301.7,311,1715,24.8,17,0,0,0,0,0,0,42532,9.3,421.6
2888,Product_10,M,300.5,309.5,1691,27.6,67,0,0,0,0,0,0,46671.6,9,1849.2
2942,Product_7,M,300.7,309.6,1996,19.8,203,1,1,0,0,0,0,39520.8,8.9,4019.4
4631,Product_7,L,302.9,311.2,1751,23.8,196,0,0,0,0,0,0,41673.8,8.3,4664.8
8441,Product_1,L,298.6,309.8,1370,56,0,0,0,0,0,0,0,76720,11.2,0
62,Product_2,M,298.8,309,1592,38.2,169,0,0,0,0,0,0,60814.4,10.2,6455.8
1759,Product_2,L,298.1,307.4,1608,33.9,193,0,0,0,0,0,0,54511.2,9.3,6542.7
9016,Product_6,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,71120.7,10.9,10437
2853,Product_9,M,300.5,309.4,1347,50.1,213,0,0,0,0,0,0,67484.7,8.9,10671.3
6303,Product_1,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,73574.4,9.4,5734.4
1188,Product_8,M,297.4,308.6,1522,38,33,0,0,0,0,0,0,57836,11.2,1254
6916,Product_5,L,301,311.4,1484,36.2,188,0,0,0,0,0,0,53720.8,10.4,6805.6
4680,Product_7,L,303.6,311.8,1695,30.7,90,0,0,0,0,0,0,52036.5,8.2,2763
205,Product_2,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,57104.8,10.1,3673.6
3594,Product_9,M,301.6,310.4,1377,44.9,161,0,0,0,0,0,0,61827.3,8.8,7228.9
2173,Product_4,L,299.5,309.2,1816,23,15,0,0,0,0,0,0,41768,9.7,345
3520,Product_3,M,301.9,310.9,1569,32.5,188,0,0,0,0,0,0,50992.5,9,6110
2177,Product_1,M,299.6,309.3,1387,48.3,25,0,0,0,0,0,0,66992.1,9.7,1207.5
3956,Product_1,L,302.3,311.5,1448,49.6,28,0,0,0,0,0,0,71820.8,9.2,1388.8
4736,Product_9,L,303.2,311.5,1544,42.5,227,0,0,0,0,0,0,65620,8.3,9647.5
9539,Product_5,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0,66748,11.3,4825.7
6015,Product_10,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,53070.4,10,1312
6054,Product_7,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,52265.2,10.1,4186
9123,Product_8,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,65096,11,2719.2
6117,Product_1,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,63786.7,10.1,3687.6
6789,Product_1,M,301.1,310.6,1410,43.9,73,0,0,0,0,0,0,61899,9.5,3204.7
2966,Product_7,M,300.7,309.5,1838,24.9,66,0,0,0,0,0,0,45766.2,8.8,1643.4
8708,Product_8,L,297.2,308.5,1471,41.7,41,0,0,0,0,0,0,61340.7,11.3,1709.7
5256,Product_1,M,303.5,313,1403,51.9,77,0,0,0,0,0,0,72815.7,9.5,3996.3
4330,Product_10,L,301.6,310,1566,30.3,79,0,0,0,0,0,0,47449.8,8.4,2393.7
2782,Product_4,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,38857.4,9.3,694.2
5783,Product_3,L,301.7,311.1,1455,39.8,118,0,0,0,0,0,0,57909,9.4,4696.4
8484,Product_2,L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,50967,11.1,3402
1321,Product_5,M,299,310.3,1540,38.1,182,0,0,0,0,0,0,58674,11.3,6934.2
9979,Product_6,H,298.6,308.3,1377,52.1,181,0,0,0,0,0,0,71741.7,9.7,9430.1
9742,Product_5,L,298.9,310.1,1495,42.9,175,0,0,0,0,0,0,64135.5,11.2,7507.5
5897,Product_9,L,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,70961.8,9.7,9413.3
6356,Product_10,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,56129.9,9.6,1288.6
5196,Product_3,L,303.9,313,1551,36.8,140,0,0,0,0,0,0,57076.8,9.1,5152
2964,Product_1,M,300.7,309.6,1439,43,61,0,0,0,0,0,0,61877,8.9,2623
7453,Product_5,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,53054.4,11.4,1982.4
7532,Product_1,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,78075.9,11.3,2835
546,Product_4,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,43271.8,11.8,2386.8
